capabilityId,sourceId,unitCode,unitTitle,grade,semester,knowledgePointId,knowledgePointName,questionType,effectiveQuestionType,questionForm,questionFormLabel,patternGroupId,basePatternGroupId,patternSpecId,depthModes,contextModes,selectionModes,surfaceId,surfaceRouteId,surfaceStatus,generatorConsumer,validatorConsumer,contextLineage,htmlRouteId,pdfRouteId,defaultQuestionCount,declaredUiMaxQuestionCount,verifiedMaxQuestionCount,capacityEvidence,evidenceLevel,compatibilityPolicy,compatibilityStatus,normalizationEvidence
pgc_g4b_u06_4b06_f1b0a90ea8fc0c1f,g4b_u06_4b06,4B-U06,小數乘法,4,lower,kp_g4b_u06_rate_distance_context,小數單位率與距離總量,NUMERIC,NUMERIC,decimal_rate_total_numeric,小數單位率與總量｜數字題,pg_g4b_u06_rate_distance_context_numeric,pg_g4b_u06_rate_distance_context_numeric,ps_g4b_u06_rate_distance_context_total_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice011_one_decimal_times_integer_numeric_application,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_0209b49750b6a1c2,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_compare_cross_product,異分母分數比較,NUMERIC,REPRESENTATION,異分母分數比較,異分母分數比較,pg_g4b_u08_fraction_compare_cross_product_numeric,pg_g4b_u08_fraction_compare_cross_product_numeric,ps_g4b_u08_fraction_compare_cross_product_comparison_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_074b2895b656c23e,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_unlike_denominator_add_sub,異分母分數加減,NUMERIC,REPRESENTATION,異分母分數加減,異分母分數加減,pg_g4b_u08_unlike_denominator_add_sub_numeric,pg_g4b_u08_unlike_denominator_add_sub_numeric,ps_g4b_u08_unlike_denominator_add_sub_result_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_0b37e9f6dc67d8a0,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_0f39a35def670550,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_20845c90b241c74a,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_equivalence_cross_product,交叉乘積判定等值,NUMERIC,NUMERIC,fraction_equivalence_cross_product,交叉乘積判定等值,pg_g4b_u08_equivalence_cross_product_numeric,pg_g4b_u08_equivalence_cross_product_numeric,ps_g4b_u08_equivalence_cross_product_equivalent_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_2451a71e080afefb,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_compare_cross_product,異分母分數比較,NUMERIC,REPRESENTATION,異分母分數比較,異分母分數比較,pg_g4b_u08_fraction_compare_cross_product_numeric,pg_g4b_u08_fraction_compare_cross_product_numeric,ps_g4b_u08_fraction_compare_cross_product_comparison_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_3ba35a429ad5705f,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_equivalence_cross_product,交叉乘積判定等值,NUMERIC,NUMERIC,fraction_equivalence_cross_product,交叉乘積判定等值,pg_g4b_u08_equivalence_cross_product_numeric,pg_g4b_u08_equivalence_cross_product_numeric,ps_g4b_u08_equivalence_cross_product_equivalent_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_46f94e5cfa2a1c70,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_4c05b926bcdbfd3d,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_unlike_denominator_add_sub,異分母分數加減,NUMERIC,REPRESENTATION,異分母分數加減,異分母分數加減,pg_g4b_u08_unlike_denominator_add_sub_numeric,pg_g4b_u08_unlike_denominator_add_sub_numeric,ps_g4b_u08_unlike_denominator_add_sub_result_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_7bbeac72a7c09ff9,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_7e0bb3ff55c6391f,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_denominator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_838aff77c6c40538,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_compare_cross_product,異分母分數比較,NUMERIC,REPRESENTATION,異分母分數比較,異分母分數比較,pg_g4b_u08_fraction_compare_cross_product_numeric,pg_g4b_u08_fraction_compare_cross_product_numeric,ps_g4b_u08_fraction_compare_cross_product_comparison_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_8a7ff81594157896,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_decimal_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_90e4d15d3e6c7389,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_equivalence_cross_product,交叉乘積判定等值,NUMERIC,NUMERIC,fraction_equivalence_cross_product,交叉乘積判定等值,pg_g4b_u08_equivalence_cross_product_numeric,pg_g4b_u08_equivalence_cross_product_numeric,ps_g4b_u08_equivalence_cross_product_equivalent_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_9e907b447427cfeb,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_a9ed5118b025b606,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_factor_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_b25302ca39a5d0b4,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_decimal_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_b584753a423bd99a,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_b836605c545b30d1,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_unlike_denominator_add_sub,異分母分數加減,NUMERIC,REPRESENTATION,異分母分數加減,異分母分數加減,pg_g4b_u08_unlike_denominator_add_sub_numeric,pg_g4b_u08_unlike_denominator_add_sub_numeric,ps_g4b_u08_unlike_denominator_add_sub_result_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g4b_u08_4b08_b9303087b6595486,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_factor_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_bfbb4f33c70a9b4b,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_denominator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_e065916c7c8b857a,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_fraction_decimal_conversion,分數與有限小數互換,NUMERIC,NUMERIC,分數與有限小數互換,分數與有限小數互換,pg_g4b_u08_fraction_decimal_conversion_numeric,pg_g4b_u08_fraction_decimal_conversion_numeric,ps_g4b_u08_fraction_decimal_conversion_decimal_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_f0c0e683ec8ba3e5,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_equivalent_denominator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g4b_u08_4b08_f8262a35c1854731,g4b_u08_4b08,4B-U08,等值分數,4,lower,kp_g4b_u08_generate_equivalent_fraction,擴分與約分產生等值分數,NUMERIC,NUMERIC,equivalent_fraction_structure,擴分與約分產生等值分數,pg_g4b_u08_generate_equivalent_fraction_numeric,pg_g4b_u08_generate_equivalent_fraction_numeric,ps_g4b_u08_generate_equivalent_fraction_factor_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice020_three_kp_fraction_decimal_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u01_5a01_328a20c25409402f,g5a_u01_5a01,5A-U01,多位小數與加減,5,upper,kp_g5a_u01_decimal_read_place,多位小數讀法與位名,NUMERIC,NUMERIC,decimal_read_place,多位小數讀法與位名,pg_g5a_u01_decimal_read_place_numeric,pg_g5a_u01_decimal_read_place_numeric,ps_g5a_u01_decimal_read_place_decimal_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice021_one_kp_decimal_read_place_numeric_only,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
